question_id,question_type,orig_target,hypernym,neg1,neg2,neg3,neg4
919489,existAttr,table,furniture,shoe,seat,pen,structure
919490,existAttr,table,table,can,giraffe,roadway,uniform
919490,existAttr,table,furniture,room,sports equipment,ocean,apron
919594,existAttr,bottle,bottle,bear,house,path,couch
919594,existAttr,bottle,vessel,piece of cloth,candle,board,bush
919594,existAttr,bottle,container,rod,surface,kitchen utensil,blender
2110025,existAttr,chair,chair,pen,baseball,sidewalk,fence
2110025,existAttr,chair,seat,racket,facility,ornament,sailboat
2110025,existAttr,chair,furniture,carriage,keyboard instrument,countertop,covering
2110027,existAttr,chair,chair,skateboard,house,laptop,doorway
2110027,existAttr,chair,seat,fence,broom,athlete,bookshelf
2110027,existAttr,chair,furniture,musical instrument,ball,fan,sidewalk
10189875,existAttr,woman,woman,guy,boy,zebra,skier
10189875,existAttr,woman,adult,skier,cattle,feline,athlete
10189875,existAttr,woman,person,dog,driver,child,audience
449450,existAttr,airplane,airplane,shoe,heater,pole,paddle
449450,existAttr,airplane,aircraft,airport,cathedral,sculpture,bicycle
449450,existAttr,airplane,vehicle,bedspread,table,access,sheet metal
449451,existAttr,airplane,airplane,cabinet,donkey,lid,backpack
449451,existAttr,airplane,aircraft,bird of prey,fish,bike,planter
449451,existAttr,airplane,vehicle,furniture,racket,wall,food
81002455,existAttr,cup,cup,antenna,ball,bedroom,fan
81002455,existAttr,cup,container,frog,bear,flower,pan
81002458,existAttr,cup,cup,suit,clock,bush,desk
81002458,existAttr,cup,container,zebra,donut,dog,fixture
81002460,existAttr,cup,cup,pizza,tower,cat,flower
81002460,existAttr,cup,container,footwear,television,chair,banana
10970142,existAttr,bench,bench,bike,swimsuit,comforter,sidewalk
10970142,existAttr,bench,seat,device,bus,stove,sandwich
10970142,existAttr,bench,furniture,paper,jet,towel,establishment
10970143,existAttr,bench,bench,ocean,apron,pitcher,bedspread
10970143,existAttr,bench,seat,enclosure,bed,candle,snowboard
10970143,existAttr,bench,furniture,knife,basket,band,game
13811061,existAttr,table,table,surfboard,boat,sidewalk,cake
13811061,existAttr,table,furniture,kitchen,placemat,cake,broom
13811152,existAttr,television,television,bear,kitchen,racket,toilet
13811152,existAttr,television,electronic device,area,instrument,toothbrush,clock
13811152,existAttr,television,device,fluid,store,guitar,paper
14956014,existAttr,cat,cat,man,sheep,lamp,fur
14956014,existAttr,cat,feline,stalk,can,fur,vase
14956014,existAttr,cat,mammal,stick,garment,bull,tie
14956014,existAttr,cat,vertebrate,tire,fur,pipe,sheep
14956014,existAttr,cat,animal,glass,bull,band,adult
14956016,existAttr,cat,cat,candle,man,lamp,bear
14956016,existAttr,cat,feline,appliance,equine,broccoli,cow
14956016,existAttr,cat,mammal,enclosure,equine,bull,structure
14956016,existAttr,cat,vertebrate,home appliance,writing device,branch,clothing
14956016,existAttr,cat,animal,vegetable,canine,person,club
2822792,existAttr,table,table,dock,bench,wall,boat
2822792,existAttr,table,furniture,clock,dock,device,partition
12552339,existAttr,table,table,flower,sidewalk,liquid,clock
12552339,existAttr,table,furniture,personal computer,orange,apple,surface
15527382,existAttr,racket,racket,cucumber,boat,seagull,notepad
15527382,existAttr,racket,sports equipment,hose,parrot,band,ornament
15527382,existAttr,racket,equipment,basket,plumbing fixture,gravel,instrument
15526355,existAttr,fence,fence,car,necklace,audience,truck
15526355,existAttr,fence,barrier,utensil,can,cabin,shelf
15526355,existAttr,fence,structure,blanket,sofa,phone,frog
15526435,existAttr,bear,bear,wine,liquid,helmet,wristband
15526435,existAttr,bear,mammal,cart,root vegetable,oven,baked good
15526435,existAttr,bear,vertebrate,bell,appliance,lid,electronic device
15526435,existAttr,bear,animal,enclosure,elephant,sailboat,dispenser
18471244,existAttr,dog,dog,cereal,chair,car,bracelet
18471244,existAttr,dog,canine,flatware,cleaning tool,protective garment,pizza
18471244,existAttr,dog,mammal,building,can,bike,donut
18471244,existAttr,dog,vertebrate,cereal,tent,blouse,candle
18471244,existAttr,dog,animal,baked good,bat,boot,meat
4674886,existAttr,collar,collar,laptop,refrigerator,carriage,store
4674886,existAttr,collar,band,path,cheese,orange,wristband
4674886,existAttr,collar,strip,water,stalk,towel,cookie
8676382,existAttr,dog,dog,sofa,chocolate,pizza,cup
8676382,existAttr,dog,canine,van,earring,source of illumination,bathtub
8676382,existAttr,dog,mammal,paved surface,jewelry,pizza,cup
8676382,existAttr,dog,vertebrate,television,vessel,hair,small boat
8676382,existAttr,dog,animal,club,newspaper,apple,earring
8676510,existAttr,tie,tie,crown,bowl,counter,fence
8676510,existAttr,tie,neckwear,spoon,rock,brush,mixer
8676510,existAttr,tie,garment,canoe,stringed instrument,backpack,sheet
8676510,existAttr,tie,clothing,photographic equipment,plant,baggage,salad green
101041246,existAttr,wetsuit,wetsuit,floor,tower,backpack,pole
101041246,existAttr,wetsuit,garment,cup,citrus fruit,vase,photographic equipment
101041246,existAttr,wetsuit,clothing,topping,strip,dog,bull
13483108,existAttr,apple,apple,pizza,lemon,pineapple,cucumber
13483108,existAttr,apple,fruit,suitcase,vessel,bathtub,pan
13483108,existAttr,apple,food,beard,wine,kitchen utensil,root vegetable
13483111,existAttr,apple,apple,juice,dock,doll,sauce
13483111,existAttr,apple,fruit,horizontal surface,shelf,bathroom,comforter
13483111,existAttr,apple,food,dock,van,carrot,cat
13483112,existAttr,apple,apple,sauce,doll,laptop,juice
13483112,existAttr,apple,fruit,beverage,planter,woody plant,building
13483112,existAttr,apple,food,partition,container,piece of cloth,sink
13483113,existAttr,apple,apple,laptop,juice,sauce,keyboard
13483113,existAttr,apple,fruit,linen,cow,shelter,notepad
13483113,existAttr,apple,food,dish,wristband,can,headgear
1860705,existAttr,laptop,laptop,fruit,pavement,pie,bed
1860705,existAttr,laptop,personal computer,bag,keyboard,container,chair
1860705,existAttr,laptop,computer,clock,container,monitor,instrument
1860705,existAttr,laptop,electronic device,toothbrush,tool,room,phone
1860705,existAttr,laptop,device,dumpster,suitcase,acoustic device,ship
1860706,existAttr,laptop,laptop,seagull,bird,chicken,poster
1860706,existAttr,laptop,personal computer,instrument,access,truck,wool
1860706,existAttr,laptop,computer,bear,enclosure,robe,covering
1860706,existAttr,laptop,electronic device,keyboard,box,train,structure
1860706,existAttr,laptop,device,audience,case,book,sausage
21061329,existAttr,desk,desk,oven,scarf,heater,bookshelf
21061329,existAttr,desk,table,pitcher,toiletry,receptacle,bicycle
21061329,existAttr,desk,furniture,cleaning tool,skirt,drawer,paved surface
5811179,existAttr,coat,coat,couch,pavement,placemat,tire
5811179,existAttr,coat,garment,pavement,laptop,monitor,knife
5811179,existAttr,coat,clothing,athlete,tablecloth,wagon,patio
5811234,existAttr,snowboard,snowboard,cat,bedspread,dumpster,dog
5811234,existAttr,snowboard,board,stick,house,tablecloth,horse
5811235,existAttr,snowboard,snowboard,sauce,doorway,swimsuit,jeep
5811235,existAttr,snowboard,board,instrument,comforter,spatula,area
15120716,existAttr,fence,fence,sculpture,bookshelf,placemat,pitcher
15120716,existAttr,fence,barrier,furniture,receptacle,pen,stick
15120716,existAttr,fence,structure,utensil,vertebrate,snowboard,table
15120746,existAttr,giraffe,giraffe,comforter,surfboard,blind,chicken
15120746,existAttr,giraffe,mammal,entrance,sports equipment,cake,goat
15120746,existAttr,giraffe,vertebrate,tire,bun,sculpture,beverage
15120746,existAttr,giraffe,animal,area,wheeled vehicle,chair,brush
871487,existAttr,hat,hat,couch,sofa,luggage,frog
871487,existAttr,hat,headgear,weapon,vessel,taxi,waste
871487,existAttr,hat,covering,sweater,jacket,car,ship
6499114,existAttr,spoon,spoon,bell,planter,bus,microwave
6499114,existAttr,spoon,cutlery,equine,seat,surface,building
6499122,existAttr,spoon,spoon,bowl,truck,lamp,giraffe
6499122,existAttr,spoon,cutlery,soap,purse,paper,giraffe
6856661,existAttr,woman,woman,child,wall,baby,driver
6856661,existAttr,woman,adult,animal,horse,canine,man
6856661,existAttr,woman,person,bread,animal,athlete,food
6856744,existAttr,hat,hat,cap,comforter,blanket,crown
6856744,existAttr,hat,headgear,table linen,helmet,protective covering,napkin
6856744,existAttr,hat,covering,bedding,protective covering,crown,linen
14616339,existAttr,sand,sand,spoon,coat,jersey,cart
14616339,existAttr,sand,soil,jacket,stalk,donkey,tabletop
14616339,existAttr,sand,earth,necklace,entrance,table linen,ship
14616342,existAttr,sand,sand,pavement,girl,urinal,crosswalk
14616342,existAttr,sand,soil,bun,mud,broccoli,path
14616342,existAttr,sand,earth,furniture,vegetable,food,feed
14616345,existAttr,sand,sand,cow,woman,elephant,crosswalk
14616345,existAttr,sand,soil,pot,train,cutlery,dock
14616345,existAttr,sand,earth,hoop,strip,footwear,woman
10607126,existAttr,backpack,backpack,sandwich,kettle,car,boat
10607126,existAttr,backpack,bag,parrot,juice,way,carrot
10607126,existAttr,backpack,container,citrus fruit,writing device,water vehicle,toilet
10607205,existAttr,surfboard,surfboard,graffiti,napkin,scarf,notebook
10607205,existAttr,surfboard,board,graffiti,cart,poster,skirt
10607206,existAttr,surfboard,surfboard,candle,jacket,notebook,house
10607206,existAttr,surfboard,board,chair,source of illumination,strip,notebook
13585811,existAttr,woman,woman,beard,man,bun,cabinet
13585811,existAttr,woman,adult,mammal,horse,girl,man
13585811,existAttr,woman,person,furniture,structure,mammal,bun
3350107,existAttr,giraffe,giraffe,placemat,woman,vase,cow
3350107,existAttr,giraffe,mammal,woman,tabletop,table,television
3350107,existAttr,giraffe,vertebrate,plant,tower,girl,house
3350107,existAttr,giraffe,animal,dress,zebra,floor,woody plant
18796502,existAttr,bat,bat,tie,necklace,toilet,countertop
18796502,existAttr,bat,club,surface,microwave,tablecloth,piece of cloth
18796502,existAttr,bat,stick,path,stadium,bag,hand tool
19486556,existAttr,hat,hat,bear,table,picture,kettle
19486556,existAttr,hat,headgear,ocean,sand,gravel,strip
19486556,existAttr,hat,covering,tent,bird,feline,jersey
19486594,existAttr,collar,collar,scarf,hose,dumpster,bicycle
19486594,existAttr,collar,band,waste,woman's clothing,wheeled vehicle,candle
19486594,existAttr,collar,strip,guitar,cart,cat,electronic device
1124253,existAttr,clock,clock,cage,tent,doorway,bathtub
1124253,existAttr,clock,instrument,carriage,backpack,laptop,picture
1124253,existAttr,clock,device,necklace,computer,bottle,electrical device
16844745,existAttr,horse,horse,stove,watch,patio,sausage
16844745,existAttr,horse,equine,highway,appliance,bathtub,locomotive
16844745,existAttr,horse,mammal,bell,aircraft,pavement,lamp
16844745,existAttr,horse,vertebrate,spice,path,plant,ship
16844745,existAttr,horse,animal,cage,collar,building,device
577663,existAttr,phone,phone,camera,platform,bookshelf,lid
577663,existAttr,phone,electronic device,toothbrush,watch,cabinet,clock
577663,existAttr,phone,device,paved surface,sidewalk,chocolate,mammal
10129920,existAttr,bridge,bridge,seagull,cart,antenna,cup
10129920,existAttr,bridge,structure,luggage,tie,lamp,ship
10129921,existAttr,bridge,bridge,glass,gravel,dishwasher,racket
10129921,existAttr,bridge,structure,wheeled vehicle,countertop,bag,partition
10129922,existAttr,bridge,bridge,taxi,vase,stove,cage
10129922,existAttr,bridge,structure,motor vehicle,tray,access,hose
15849874,existAttr,bat,bat,bookshelf,bathtub,bear,dishwasher
15849874,existAttr,bat,club,chocolate,bear,jet,computer
15849874,existAttr,bat,stick,cupboard,table linen,monitor,refrigerator
15849989,existAttr,helmet,helmet,notepad,oil,cooker,fur
15849989,existAttr,helmet,headgear,jewelry,athlete,animal skin,food
15849989,existAttr,helmet,covering,device,sculpture,dispenser,hair
5250664,existAttr,dog,dog,cereal,fruit,glove,pot
5250664,existAttr,dog,canine,sandwich,napkin,donut,pastry
5250664,existAttr,dog,mammal,feline,electronic device,way,pot
5250664,existAttr,dog,vertebrate,surfboard,river,bench,cooker
5250664,existAttr,dog,animal,box,ball,tent,strip
5250665,existAttr,dog,dog,giraffe,laptop,pen,store
5250665,existAttr,dog,canine,backpack,snowboard,equine,broom
5250665,existAttr,dog,mammal,sidewalk,wagon,jet,drawer
5250665,existAttr,dog,vertebrate,highway,bridge,electrical device,stalk
5250665,existAttr,dog,animal,pen,sofa,ring,urinal
8866322,existAttr,boat,boat,drawer,platform,seat,cabin
8866322,existAttr,boat,water vehicle,equipment,cake,board,jewelry
8866322,existAttr,boat,vehicle,strip,pen,personal computer,oven
1033804,existAttr,bat,bat,bridge,bowl,blender,cup
1033804,existAttr,bat,club,racket,pen,plant,artwork
1033804,existAttr,bat,stick,percussion instrument,taxi,river,vertebrate
1033845,existAttr,helmet,helmet,sheep,fence,bathroom,lamp
1033845,existAttr,helmet,headgear,kitchen appliance,tray,cutlery,wine
1033845,existAttr,helmet,covering,bookshelf,passage,lettuce,pan
1033846,existAttr,helmet,helmet,counter,basket,goat,bedroom
1033846,existAttr,helmet,headgear,fluid,dock,napkin,sailboat
1033846,existAttr,helmet,covering,tower,bush,ornament,sweet
5265474,existAttr,bear,bear,lamp,stove,sidewalk,pastry
5265474,existAttr,bear,mammal,blanket,structure,equine,source of illumination
5265474,existAttr,bear,vertebrate,footwear,hand tool,decoration,sheep
5265474,existAttr,bear,animal,clothing,case,watch,succulent
2751587,existAttr,train,train,airport,chair,wall,cabinet
2751587,existAttr,train,vehicle,way,baseball equipment,blanket,computer
4226990,existAttr,cow,cow,luggage,suitcase,bottle,house
4226990,existAttr,cow,cattle,goat,strip,roadway,woody plant
4226990,existAttr,cow,mammal,jacket,shelter,tube,person
4226990,existAttr,cow,vertebrate,plumbing fixture,giraffe,vegetable,broom
4226990,existAttr,cow,animal,liquid,pond,sail,enclosure
844278,existAttr,bench,bench,candle,refrigerator,comforter,zebra
844278,existAttr,bench,seat,path,chocolate,wagon,mammal
844278,existAttr,bench,furniture,receptacle,helmet,toothbrush,amphibian
8818788,existAttr,racket,racket,jet,orange,skateboard,car
8818788,existAttr,racket,sports equipment,tie,ring,refrigerator,protective garment
8818788,existAttr,racket,equipment,snowboard,platform,scarf,carriage
8818789,existAttr,racket,racket,knife,bunny,fork,sidewalk
8818789,existAttr,racket,sports equipment,road,stove,bookshelf,keyboard
8818789,existAttr,racket,equipment,pavement,bedding,cupboard,seat
14399748,existAttr,skateboard,skateboard,keyboard,highway,sheep,fish
14399748,existAttr,skateboard,board,bag,tray,aquatic bird,glove
3568573,existAttr,refrigerator,refrigerator,knife,crown,collar,truck
3568573,existAttr,refrigerator,home appliance,partition,blender,electronic device,canoe
3568573,existAttr,refrigerator,appliance,electrical device,lamp,cage,vessel
3568574,existAttr,refrigerator,refrigerator,countertop,toilet,elephant,sword
3568574,existAttr,refrigerator,home appliance,microwave,instrument,bench,camera
3568574,existAttr,refrigerator,appliance,bush,mixer,radio,blind
1956686,existAttr,fence,fence,chair,clock,sail,thermometer
1956686,existAttr,fence,barrier,kitchen utensil,ornament,horizontal surface,animal
1956686,existAttr,fence,structure,sandwich,woman's clothing,toiletry,pad
1956690,existAttr,fence,fence,chair,clock,couple,bench
1956690,existAttr,fence,barrier,boat,couple,clock,enclosure
1956690,existAttr,fence,structure,couple,dock,boat,partition
19605517,existAttr,racket,racket,crown,surfboard,gun,hose
19605517,existAttr,racket,sports equipment,microwave,planter,bull,cart
19605517,existAttr,racket,equipment,art,fence,kitchen,store
15387017,existAttr,skateboard,skateboard,fireplace,guitar,bear,dispenser
15387017,existAttr,skateboard,board,lid,flatware,receptacle,light fixture
121044406,existAttr,ball,ball,vase,hallway,platform,tablecloth
121044406,existAttr,ball,sports equipment,tray,train,establishment,drawer
121044406,existAttr,ball,equipment,canoe,vase,train,bench
101036446,existAttr,elephant,elephant,policeman,skier,audience,baby
101036446,existAttr,elephant,mammal,cat,frog,people,adult
101036446,existAttr,elephant,vertebrate,guy,skateboarder,woman,bear
101036446,existAttr,elephant,animal,canine,frog,policeman,adult
15572527,existAttr,zebra,zebra,radio,fur,napkin,doll
15572527,existAttr,zebra,equine,mud,napkin,sign,dispenser
15572527,existAttr,zebra,mammal,jersey,kitchen utensil,house,pipe
15572527,existAttr,zebra,vertebrate,stalk,lamp,cupboard,swimsuit
15572527,existAttr,zebra,animal,ball,home appliance,earring,electronic device
9765,existAttr,helmet,helmet,bus,canoe,car,fence
9765,existAttr,helmet,headgear,luggage,bell,train,stove
9765,existAttr,helmet,covering,table,hair,sink,musical instrument
6481594,existAttr,frisbee,frisbee,bird,pizza,doorway,mask
6481594,existAttr,frisbee,toy,establishment,art,suitcase,headband
2513821,existAttr,giraffe,giraffe,donkey,countertop,river,phone
2513821,existAttr,giraffe,mammal,gun,lid,electronic device,stove
2513821,existAttr,giraffe,vertebrate,fireplace,hair,eagle,soup
